Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2018-05-28,-0.001049975,0.000122302,0.001715757,-0.003257332,-0.018538121,-0.008218545,-0.001645135,-0.049115852,-0.083692216,-0.133387421,-0.098874965,-0.100674609
2018-05-29,-0.016339678,-0.002694099,-0.002288331,-0.021435281,-0.02016028,-0.028869323,-0.018770714,0.047777647,0.072486812,0.10113328,0.051199601,0.090384061
2018-05-30,-0.005991373,-0.008930005,-0.005340697,-0.001334223,-0.018520039,-0.004145806,-0.00074043,-0.00909354,-0.018959296,-0.015701031,-0.01247577,-0.009386593
2018-05-31,0.009954672,0.000185569,0.006988822,0.001334223,-0.004548416,0.005865119,0.023860028,0.013756114,0.010544913,0.03502581,0.002957061,0.028554397
2018-06-01,0.019821873,0.035185158,0.025929155,0.020619287,0.010473561,0.013432767,0.017540536,0.003751651,0.002618945,0.002471548,0.011805006,0.01639514
2018-06-04,0.010225612,0.005775373,0.032979958,0.033711057,0.006424005,0.025984733,0.026000997,-0.003525088,0.028929413,0.020739763,0.016421143,0.054668689
2018-06-05,-0.001587203,-0.034364322,-0.036675169,-0.028013036,0.005958732,-0.034531794,-0.039931855,0.016808229,0.023989993,0.028978841,0.042036857,0.029884347
2018-06-06,0.005226103,0.013669585,-0.009665169,-0.002763555,0.013488086,0.002760426,0.004170968,0.003858105,0.026922088,-0.004015739,-0.016347823,-0.003854141
2018-06-07,0.005319334,-0.015145328,0.010671261,0.001951537,0.020922565,-0.008340818,-0.012613908,0.00479205,-0.003494158,-0.002774339,-0.001948132,0.006513717
2018-06-08,-0.002879897,0.000738144,-0.012242229,-0.000812678,-0.021655511,-0.010256877,-0.008661433,-0.009882651,-0.013554016,-0.0083695,-0.035605076,-0.007702601
2018-06-11,-0.001334195,-0.005549404,-0.020754319,-0.008491233,0.016826321,-0.001849318,-0.006963885,-0.10157608,-0.124526519,-0.120826835,-0.137979622,-0.115239804
2018-06-12,0.001061073,0.00191494,0.012679822,-0.009722413,0.019481467,0.004432631,0.002457608,-0.048759668,-0.045534265,-0.072045964,-0.094266868,-0.071044986
2018-06-13,0.003933306,0.004187714,0.004527932,0.011688338,0.000202,0.013981123,0.016650012,-0.038216064,-0.101736478,-0.037731772,-0.029587479,-0.052029012
2018-06-14,0.000999719,0.018027285,0.001531211,0.034108841,0.007946529,0.002432164,0.004095503,0.051680558,0.06113014,0.087072628,0.084526342,0.048978861
2018-06-15,-0.014380371,-0.020611743,-0.019836629,-0.043977342,-0.029692064,-0.040171094,-0.053682624,-0.036274598,-0.033576296,-0.062778087,-0.082149779,-0.042583053
2018-06-18,-0.007374617,-0.024322995,-0.022210147,-0.026293066,0.009348263,-0.022713067,-0.035792805,0.04715232,0.041964199,0.059732008,0.041761228,0.009331908
2018-06-19,-0.017333041,-0.021698362,0.004105038,-0.035406513,-0.01276,-0.021464239,-0.022171735,0.004839605,0.007986731,0.038465917,-0.007723263,0.019864549
2018-06-20,0.007056407,0.021508951,0.014758475,0.036593658,-0.003735219,0.01246635,0.010695289,0.00192339,-0.007986731,-0.003555046,-0.028731613,-0.016896637
2018-06-21,-0.00739191,0.019509154,0.000243559,0.014303988,-0.009399547,-0.007626012,0.002390757,-0.005543465,-0.003682013,-0.019392128,0.009642339,-0.01080085
2018-06-22,0.011004161,0.002844424,0.021487947,0.025568403,0.011372651,0.006690558,0.009453713,-0.105277945,-0.134777738,-0.128522327,-0.112094064,-0.10201676
2018-06-25,-0.01716131,-0.015243723,-0.010508457,-0.013940365,-0.018216584,0.001363911,-0.01216367,0.032636929,-0.026046176,-0.008270699,0.13804267,-0.003114944
2018-06-26,-0.011419373,-0.00313972,-0.015372649,0.005599488,-0.001374425,-0.023084614,-0.016578078,-0.028286875,-0.035682278,-0.063974841,-0.049446465,-0.059559258
2018-06-27,0.002071705,-0.039774325,-0.013532577,-0.034927103,-0.010636135,-0.030755469,-0.019667392,0.011898481,0.007320081,0.027119451,0.063258085,0.040874973
2018-06-28,0.007663279,-0.006170833,-0.002790194,0.025190249,0.004800265,0.006839664,0.01614483,-0.04509669,-0.061409979,-0.048397849,-0.096496562,-0.052197106
